Date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,JNJ,V,PG,UNH,HD,MA,BAC,XOM,CVX,KO,PEP,DIS
2022-09-01,155.886,255.476,127.82,109.344,165.36,13.9192,277.16,113.495,164.28,196.278,138.656,499.43,291.606,324.726,33.2755,93.1204,154.346,61.1177,171.778,112.53
2022-09-02,153.765,251.216,127.51,107.46,160.32,13.6296,270.21,112.702,161.696,193.954,136.193,492.137,290.145,322.04,33.2357,94.8266,156.638,60.2799,169.602,111.2
2022-09-06,152.5,248.461,126.11,106.425,158.54,13.4478,274.42,112.731,162.133,194.815,134.674,493.404,287.799,323.558,32.8678,94.1917,155.914,60.3095,168.459,110.09
2022-09-07,153.913,253.21,129.48,109.055,160.39,13.7007,283.7,114.872,163.018,196.562,136.71,497.217,295.681,328.091,33.3749,93.3882,153.919,61.4234,172.176,112.69
2022-09-08,152.432,253.63,129.82,107.989,162.06,13.9762,289.26,117.548,164.329,196.847,136.889,502.774,298.097,329.538,34.4486,94.1521,154.753,61.2361,171.6,112.33
2022-09-09,155.303,259.458,133.27,110.251,169.15,14.3728,299.68,118.113,164.647,201.249,138.974,501.32,297.967,335.309,34.7369,95.7294,158.742,61.4332,172.146,115.18
2022-09-12,161.284,261.608,136.45,110.459,168.96,14.4907,304.42,119.511,164.578,202.653,140.106,507.927,295.751,337.875,35.065,96.8305,161.253,61.6106,172.822,116.39
2022-09-13,151.819,247.224,126.82,103.943,153.13,13.118,292.13,115.358,160.295,195.827,137.206,491.398,276.259,324.916,33.8024,94.5687,158.186,59.6095,166.372,111.76
2022-09-14,153.27,247.451,128.55,104.621,151.47,13.115,302.61,115.09,163.604,195.572,137.534,487.388,274.678,325.325,33.6731,96.89,162.017,59.925,167.634,112.5
2022-09-15,150.369,240.739,126.28,102.538,149.55,12.9163,303.75,116.825,164.021,191.608,136.471,499.953,269.907,316.449,34.3094,94.0727,159.387,59.1108,164.852,110.77
2022-09-16,148.721,240.11,123.53,102.429,146.29,13.185,303.35,116.042,166.525,189.578,137.306,498.148,274.31,314.622,33.9217,92.4656,155.249,59.1207,165.935,108.25
2022-09-19,152.452,239.896,124.66,102.698,148.02,13.3689,309.07,117.112,165.214,189.411,137.018,500.566,278.734,313.524,34.4884,92.4557,155.696,59.5675,167.684,109.17
2022-09-20,154.838,237.866,122.19,100.775,146.09,13.163,308.73,114.803,163.912,188.372,136.531,499.847,272.521,312.765,33.9714,91.7018,155.08,59.4782,167.873,107.57
2022-09-21,151.702,234.433,118.54,98.9214,142.12,13.2479,300.8,111.492,162.233,183.42,134.774,489.597,269.937,304.01,32.9573,90.2237,153.82,58.9817,167.396,104.49
2022-09-22,150.735,236.424,117.31,99.778,142.82,12.5487,288.59,110.224,165.114,182.213,135.25,494.744,267.522,297.879,32.3111,89.8467,153.701,58.8427,167.555,102.16
2022-09-23,148.455,233.42,113.78,98.3833,140.41,12.5037,275.33,108.172,165.651,180.418,134.625,491.061,269.311,293.107,31.5456,85.0652,143.659,58.1873,167.475,99.5
2022-09-26,148.79,232.96,115.15,97.8155,136.37,12.216,276.01,105.843,164.637,177.113,134.754,486.042,264.977,289.643,30.8496,83.3093,139.878,57.4625,167.406,98.12
2022-09-27,149.767,231.94,114.41,97.1478,134.4,12.4007,282.94,104.911,163.882,174.444,131.05,486.052,267.074,286.019,30.3923,85.0553,139.938,55.983,164.981,95.85
2022-09-28,147.872,236.511,118.01,99.6887,141.61,12.7235,287.81,107.032,165.293,175.73,131.05,491.378,280.493,289.713,30.8894,88.1504,144.661,56.5787,167.624,99.4
2022-09-29,140.61,233.01,114.8,97.0681,136.41,12.208,268.21,105.219,163.475,176.594,127.793,486.492,276.656,286.308,30.4818,87.9718,143.659,56.1716,165.577,97.45
2022-09-30,136.385,228.496,113.0,95.3045,135.68,12.127,265.25,103.573,162.312,174.232,125.36,482.868,274.281,283.882,30.0245,86.6127,142.567,55.6255,162.248,94.33
2022-10-03,140.58,236.186,115.88,98.2837,138.61,12.4997,242.4,106.775,162.153,178.152,127.604,492.879,281.994,290.012,30.9093,91.1859,150.565,56.2511,164.226,97.13
2022-10-04,144.182,244.174,121.09,101.272,140.28,13.154,249.44,111.77,164.558,182.077,129.183,500.201,287.819,300.785,32.1918,94.5092,156.42,56.3801,166.074,101.44
2022-10-05,144.477,244.486,120.95,101.064,138.98,13.196,240.81,110.39,164.051,184.055,128.29,503.93,288.107,303.71,31.7345,98.3284,157.313,55.8439,164.971,100.8
2022-10-06,143.522,242.123,120.3,101.054,139.07,13.117,238.13,108.14,160.872,182.017,125.589,496.341,288.644,299.23,31.2771,101.245,160.181,54.6425,161.791,100.04
2022-10-07,138.252,229.811,114.56,98.3236,133.45,12.0641,223.07,105.98,159.173,180.291,123.394,482.687,282.61,294.97,30.5713,100.223,158.802,54.1261,160.608,97.16
2022-10-10,138.575,224.916,113.67,97.5066,133.79,11.6585,222.96,104.99,159.381,178.672,122.888,476.959,280.761,291.78,30.4818,98.0507,155.934,54.007,160.817,95.16
2022-10-11,137.154,221.148,112.21,96.829,128.54,11.5745,216.5,101.96,161.686,175.69,123.355,477.867,281.189,286.05,29.597,97.2174,155.964,54.0963,161.582,93.1
2022-10-12,136.524,221.482,112.9,97.2077,127.5,11.4888,217.24,103.61,161.647,174.809,123.553,478.013,278.833,283.38,29.6864,97.6439,156.43,54.7517,168.34,93.41
2022-10-13,141.112,229.811,112.53,98.7022,130.29,11.9482,221.72,109.37,164.091,181.106,125.42,487.526,281.129,293.96,31.5058,101.056,164.011,55.4765,173.528,96.64
2022-10-14,136.563,224.238,106.9,96.2112,126.76,11.2159,204.99,111.19,163.405,179.106,124.199,490.601,274.768,288.69,31.5157,98.3979,158.911,54.5928,169.135,94.45
2022-10-17,140.54,233.038,113.79,99.6089,134.04,11.8764,219.35,115.86,165.522,181.684,126.443,498.968,279.569,295.04,33.4246,99.8165,160.072,55.2978,171.659,97.33
2022-10-18,141.862,233.991,116.36,100.406,132.8,11.9552,220.19,118.84,164.945,183.567,127.465,499.283,283.346,300.38,34.6773,99.995,161.471,56.0425,173.975,98.48
2022-10-19,141.972,232.009,115.07,99.2701,133.23,12.0392,222.04,116.51,163.634,182.821,128.647,497.478,273.833,297.76,33.7228,102.961,166.71,55.5659,172.285,98.99
2022-10-20,141.508,231.685,115.25,99.6089,131.53,12.182,207.28,116.13,164.051,183.614,126.99,498.013,267.84,296.28,33.5041,103.1,167.663,54.6921,170.397,98.59
2022-10-21,145.335,237.542,119.32,100.765,130.01,12.4537,214.44,122.23,167.628,186.705,128.58,510.298,273.873,302.37,34.7469,105.015,171.861,55.5659,171.987,102.04
2022-10-24,147.488,242.575,119.82,102.149,129.72,12.5867,211.25,122.38,169.883,187.039,129.37,517.822,281.557,305.6,34.8662,105.749,171.801,57.1646,176.579,101.72
2022-10-25,150.339,245.921,120.6,104.103,137.51,13.2479,222.415,122.7,169.615,190.637,130.86,516.503,288.515,311.41,35.1843,105.034,173.587,58.5349,177.165,104.36
2022-10-26,147.39,226.946,115.66,94.5871,129.82,12.8833,224.64,124.11,171.106,199.415,131.78,519.322,288.405,319.51,35.4925,106.284,175.731,58.9718,177.96,104.63
2022-10-27,142.901,222.462,110.96,91.8869,97.94,13.163,225.09,124.6,171.205,200.357,131.88,518.015,289.31,319.37,35.6615,106.691,176.534,59.1108,177.771,104.44
2022-10-28,153.696,231.409,103.41,95.9421,99.2,13.8206,228.52,126.08,173.749,205.31,135.22,527.041,296.854,329.47,35.9697,109.816,178.598,60.3321,181.1,105.95
2022-10-31,151.326,227.74,102.44,94.1687,93.16,13.4837,227.54,125.88,172.854,203.172,134.67,530.778,294.349,328.18,35.8305,109.925,179.511,59.4285,180.454,106.54
2022-11-01,148.674,223.857,96.79,90.1432,95.2,13.5297,227.82,128.15,171.98,202.948,134.88,523.281,294.28,333.19,35.9896,111.016,180.821,59.22,179.639,106.0
2022-11-02,143.125,215.936,92.12,86.6559,90.54,13.206,214.98,126.97,169.337,197.082,132.94,519.571,286.994,319.82,35.8802,108.735,177.13,58.3958,177.135,101.82
2022-11-03,137.056,210.197,89.3,83.1287,88.91,13.4079,215.31,127.2,169.625,191.003,132.03,519.744,279.807,309.17,35.6814,110.213,179.74,58.3661,176.678,99.25
2022-11-04,136.79,217.204,90.98,86.2672,90.79,14.142,207.47,130.68,170.38,193.188,134.44,514.543,282.322,318.37,36.5762,111.413,182.012,58.8427,177.672,99.58
2022-11-07,137.323,223.561,90.53,88.1705,96.72,14.2868,197.08,131.37,171.871,196.248,136.5,521.094,288.524,325.13,36.7949,112.732,184.185,59.0711,179.093,100.43
2022-11-08,137.895,224.541,89.98,88.5789,96.47,14.5877,191.3,131.45,172.725,197.896,136.81,528.768,289.389,325.75,36.8943,113.09,183.917,59.1803,179.59,99.9
2022-11-09,133.319,220.264,86.14,87.0046,101.47,13.7627,177.59,129.74,171.344,190.62,136.48,516.924,285.026,315.64,36.3077,108.03,176.564,58.3561,177.443,86.75
2022-11-10,145.182,238.385,96.63,93.6007,111.87,15.7346,190.72,135.08,173.351,202.063,141.18,520.281,309.826,337.27,37.9084,109.618,179.908,60.4513,180.574,90.46
2022-11-11,147.98,242.437,100.79,96.0618,113.02,16.311,195.97,135.3,168.165,201.502,140.97,499.162,313.046,339.29,38.1867,113.04,185.029,60.8882,176.946,95.01
2022-11-14,146.577,236.981,98.49,95.3543,114.22,16.279,190.95,133.91,170.808,203.332,140.98,491.197,305.074,339.37,37.5405,113.37,185.118,60.3023,175.634,94.28
2022-11-15,148.315,237.395,98.94,98.0844,117.08,16.6496,194.42,132.94,171.284,206.408,140.49,480.926,310.054,343.51,37.4809,114.13,186.607,60.203,176.092,95.51
2022-11-16,147.079,237.827,97.12,98.493,113.23,15.8944,186.92,133.12,172.348,206.555,141.74,489.063,313.016,342.76,37.1428,112.91,183.57,60.0938,177.225,93.95
2022-11-17,148.987,237.778,94.85,98.0047,111.45,15.6616,183.17,132.54,173.739,207.391,140.87,492.686,309.567,341.27,36.954,113.06,184.09,60.2825,178.914,91.45
2022-11-18,149.551,237.325,94.14,97.078,112.05,15.3938,180.19,133.84,175.07,207.204,142.57,506.733,311.297,343.69,36.9738,112.08,182.99,60.7094,180.206,91.8
2022-11-21,146.308,238.141,92.46,95.2547,109.86,15.3019,167.87,133.05,175.97,202.801,144.38,494.486,314.875,338.25,37.0931,110.97,181.24,61.6428,183.674,97.58
2022-11-22,148.454,241.075,93.2,96.6994,111.44,16.0222,169.91,135.04,176.82,206.743,145.62,500.124,322.926,344.96,37.2721,114.18,185.89,61.9109,183.694,96.21
2022-11-23,149.336,243.581,94.13,98.1044,112.24,16.5027,183.2,136.48,177.01,208.119,146.45,506.455,319.577,348.64,37.3914,113.61,184.24,62.1889,183.933,98.88
2022-11-25,146.408,243.494,93.41,97.108,111.41,16.254,182.86,136.74,177.24,210.142,146.72,514.018,324.417,351.29,37.4809,113.21,183.7,62.2485,182.969,98.87
2022-11-28,142.562,237.857,93.95,95.7031,108.78,15.8115,182.92,134.35,177.33,207.658,146.6,508.902,317.002,344.59,36.6458,109.81,178.36,62.2585,182.75,95.69
2022-11-29,139.547,236.45,92.42,94.8462,109.46,15.6236,180.83,136.56,176.09,205.493,145.48,504.82,314.06,343.13,36.7849,110.54,181.03,62.04,181.458,94.69
2022-11-30,146.328,251.022,96.54,100.625,118.1,16.9106,194.7,138.18,178.0,213.299,149.16,523.713,323.99,356.4,37.63,111.34,183.31,63.61,184.36,97.87
2022-12-01,146.606,250.577,95.5,100.625,120.44,17.1225,194.7,136.24,178.74,213.299,149.25,513.339,327.07,360.8,36.55,110.8,182.49,63.79,185.9,98.59
2022-12-02,146.111,250.903,94.13,100.077,123.49,16.8637,194.86,135.16,178.88,213.947,150.61,514.202,327.99,360.06,36.08,109.86,181.03,64.35,185.69,99.43
2022-12-05,144.945,246.16,91.01,99.1207,122.43,16.5979,182.45,131.37,178.78,210.035,149.09,513.126,320.08,356.09,34.47,106.85,176.56,63.47,183.12,95.93
2022-12-06,141.268,241.163,88.25,96.6297,114.12,15.9754,179.82,131.59,176.1,205.513,149.28,517.233,317.45,347.53,33.0,103.88,172.01,63.44,181.63,92.29
2022-12-07,139.319,240.424,88.46,94.5971,113.93,16.1083,174.04,131.5,177.17,204.264,150.24,520.674,320.15,347.42,32.74,103.65,172.52,63.54,182.18,92.15
2022-12-08,141.01,243.405,90.35,93.3716,115.33,17.1565,173.44,132.88,177.2,205.532,151.32,525.48,324.09,351.17,32.44,104.42,173.54,63.81,183.78,92.55
2022-12-09,140.526,241.458,89.09,92.4947,115.9,16.9885,179.05,132.16,175.74,205.14,150.92,517.116,320.48,348.83,32.38,103.54,168.0,63.14,183.1,93.38
2022-12-12,142.831,248.433,90.55,92.9729,114.71,17.5224,167.82,134.21,177.84,210.93,152.47,523.503,327.98,358.17,32.73,106.09,169.75,63.97,183.97,94.66
2022-12-13,143.797,252.771,92.49,95.2846,120.15,18.0589,160.95,134.08,179.21,209.407,152.24,516.178,332.89,357.15,32.75,107.25,173.53,63.99,183.87,94.7
2022-12-14,141.563,253.066,91.58,94.7266,121.59,17.6611,156.8,133.41,179.76,209.681,152.84,516.311,333.43,357.51,32.28,106.46,172.33,63.99,183.36,94.15
2022-12-15,134.93,244.989,88.45,90.5317,116.15,16.9396,157.67,130.1,177.49,204.364,151.11,506.07,327.6,346.25,31.77,105.44,171.04,63.11,180.25,90.49
2022-12-16,132.965,240.739,87.86,89.9339,119.43,16.5589,150.23,129.29,175.67,203.362,150.44,502.253,323.34,345.84,31.7,104.7,168.72,62.75,180.34,90.08
2022-12-19,130.848,236.567,84.92,88.1205,114.48,16.2422,149.87,130.06,175.48,201.326,150.4,502.157,317.33,341.26,32.06,105.17,169.88,62.84,181.34,85.78
2022-12-20,130.779,237.897,85.19,88.6984,117.09,16.0733,137.8,130.69,175.67,201.857,150.46,498.907,314.84,342.95,32.19,106.69,172.67,62.79,181.23,87.02
2022-12-21,133.895,240.484,86.77,89.2564,119.76,16.489,137.57,132.16,177.68,203.282,151.84,505.934,319.36,345.69,32.68,108.06,174.7,63.8,182.5,86.92
2022-12-22,130.709,234.345,83.79,87.443,117.12,15.3278,125.35,130.66,177.03,201.562,152.19,505.504,316.12,341.52,32.39,105.88,172.08,63.34,181.09,86.67
2022-12-23,130.345,234.877,85.25,88.9077,118.04,15.195,123.15,131.28,177.48,202.319,152.62,509.551,318.73,343.6,32.47,108.68,177.4,63.82,182.26,88.01
2022-12-27,128.536,233.133,83.04,87.0743,116.88,14.1106,109.1,131.74,177.43,202.771,153.95,510.203,319.55,346.16,32.53,110.19,179.63,64.21,183.07,86.37
2022-12-28,124.591,230.743,81.82,85.7093,115.62,14.0256,112.71,132.46,176.66,201.492,151.96,506.806,315.73,341.95,32.77,108.38,176.98,63.57,181.75,84.17
2022-12-29,128.12,237.119,84.18,88.1305,120.26,14.5924,121.82,133.22,177.56,204.511,152.59,508.178,320.41,348.21,33.14,109.2,178.32,63.95,181.98,87.18
2022-12-30,128.437,235.949,84.0,87.9113,120.34,14.6034,123.18,134.1,176.65,204.216,151.56,508.466,315.86,347.73,33.12,110.3,179.49,63.61,180.66,86.88
2023-01-03,123.633,235.711,85.82,88.798,124.74,14.3045,108.1,135.12,178.19,203.853,151.57,497.398,315.91,346.8,33.51,106.51,173.99,62.95,179.41,88.97
2023-01-04,124.907,225.402,85.14,87.7618,127.37,14.7383,113.64,136.38,180.13,208.982,152.23,483.838,319.73,355.15,34.14,106.82,172.14,62.92,178.97,91.98
2023-01-05,123.584,218.721,83.12,85.8887,126.94,14.2545,110.34,135.35,178.8,207.508,150.34,469.894,315.47,351.77,34.07,109.21,175.24,62.2,177.1,91.92
2023-01-06,128.13,221.297,86.08,87.0246,130.02,14.8483,113.06,137.94,180.25,214.035,153.92,469.931,317.53,367.67,34.41,110.53,176.56,63.4,181.1,93.92
2023-01-09,128.654,223.452,87.36,87.7021,129.47,15.6166,119.77,137.37,175.58,214.87,152.04,469.991,317.81,370.97,33.89,108.47,175.18,62.61,179.33,94.77
2023-01-10,129.228,225.154,89.87,88.1006,132.99,15.8975,118.85,138.6,175.16,217.32,151.89,466.096,320.63,371.01,34.12,110.09,176.04,62.13,177.85,95.56
2023-01-11,131.956,231.964,95.09,91.1895,132.89,15.9893,123.22,139.63,174.88,218.313,150.66,473.192,329.0,377.86,34.38,111.37,175.2,62.01,178.05,96.33
2023-01-12,131.878,234.658,95.27,90.8008,136.71,16.4989,123.56,139.49,174.0,219.806,149.81,475.371,329.87,379.81,34.47,113.22,177.08,61.21,175.78,99.81
2023-01-13,133.211,235.367,98.12,91.7873,136.98,16.8867,122.4,143.01,173.43,219.255,150.88,469.521,331.21,375.52,35.23,113.15,177.56,61.43,175.24,99.4
2023-01-17,134.378,236.47,96.05,90.9603,135.36,17.6891,131.49,140.8,172.36,219.196,150.44,465.214,327.53,375.0,34.52,112.93,180.49,61.68,176.06,99.91
2023-01-18,133.657,232.004,95.46,90.7908,133.02,17.3644,128.78,136.57,169.76,215.717,146.41,456.736,323.69,368.92,33.72,110.61,177.23,59.81,171.62,99.04
2023-01-19,133.716,228.185,93.68,92.7138,136.15,16.7528,127.17,134.75,169.53,216.649,142.42,464.523,310.88,367.94,33.23,111.32,179.0,59.72,169.63,99.08
2023-01-20,136.286,236.341,97.25,97.666,139.37,17.8261,133.42,135.08,168.74,220.484,142.97,466.785,315.0,376.28,33.85,113.35,180.9,60.08,169.88,103.48
2023-01-23,139.487,238.663,97.52,99.4295,143.27,19.179,143.75,137.27,168.31,220.356,141.05,465.915,315.48,378.57,34.32,112.76,180.66,60.23,169.12,105.69
2023-01-24,140.891,238.131,96.32,97.3471,143.14,19.251,143.89,138.45,168.31,220.07,141.82,471.466,317.69,380.01,34.57,113.81,180.83,60.55,170.69,106.0
2023-01-25,140.229,236.724,97.18,94.8761,141.5,19.3089,144.43,139.12,169.51,221.064,141.72,472.331,317.26,382.39,34.87,113.21,179.08,60.93,171.93,108.12
2023-01-26,142.305,243.994,99.22,97.1677,147.3,19.7877,160.27,139.98,168.89,220.876,141.15,472.312,313.81,377.24,35.34,117.76,187.79,60.81,170.22,109.7
2023-01-27,144.254,244.153,102.24,99.0111,151.74,20.3501,177.9,140.32,168.23,227.493,140.57,466.145,316.69,374.03,35.45,115.61,179.45,60.49,169.62,109.54
2023-01-30,141.358,238.793,100.55,96.5899,147.06,19.148,166.66,139.13,162.0,225.192,141.01,465.896,314.24,371.12,35.3,113.56,174.2,60.64,169.48,107.59
2023-01-31,142.632,243.81,103.13,98.483,148.97,19.5229,173.22,139.96,163.42,226.284,142.38,478.744,324.17,370.6,35.48,116.01,174.02,61.32,171.02,108.49
2023-02-01,143.757,248.671,105.15,100.067,153.12,20.9278,181.41,139.59,164.92,226.962,143.19,476.645,328.09,374.08,35.92,114.74,171.36,61.33,171.56,109.39
2023-02-02,149.086,260.329,112.91,107.35,188.77,21.6932,188.27,138.94,165.54,225.643,142.17,451.548,339.79,374.94,36.13,111.15,169.01,60.28,169.97,113.21
2023-02-03,152.724,254.179,103.39,104.401,186.53,21.0846,189.98,141.09,164.61,226.204,142.61,452.689,331.5,373.91,36.43,111.92,169.45,59.83,169.12,110.71
2023-02-06,149.987,252.623,102.18,102.528,186.06,21.0736,194.76,141.92,163.36,225.525,141.4,455.777,329.27,372.97,36.37,111.73,169.64,60.17,171.82,109.87
2023-02-07,152.873,263.24,102.11,107.252,191.62,22.157,196.81,143.65,163.4,227.374,140.02,457.349,325.2,375.06,36.77,114.92,174.09,60.07,171.56,111.63
2023-02-08,150.174,262.424,100.05,99.0111,183.43,22.1889,201.29,142.64,163.61,226.274,138.57,463.43,320.79,370.35,36.5,113.92,170.0,59.72,171.16,111.78
2023-02-09,149.136,259.364,98.24,94.6668,177.92,22.3209,207.32,140.42,161.4,225.88,137.05,465.837,315.55,370.42,35.72,114.35,168.44,59.62,172.78,110.36
2023-02-10,149.503,258.854,97.61,94.2284,174.15,21.2495,196.89,141.04,162.15,223.762,138.26,474.008,316.54,366.83,35.58,119.17,171.97,59.62,176.2,108.06
2023-02-13,152.314,266.94,99.54,94.2683,179.43,21.7721,194.64,142.57,162.75,225.417,140.07,475.064,323.53,370.83,35.65,117.8,171.01,60.6,177.77,107.66
2023-02-14,151.671,267.775,99.7,94.3381,179.48,22.9542,209.25,143.2,162.04,225.92,139.28,472.647,318.43,369.96,35.62,116.42,172.32,59.59,175.77,107.66
2023-02-15,153.78,265.635,101.16,96.5899,177.16,22.7473,214.24,143.8,159.37,225.456,138.96,471.133,320.69,369.64,35.56,116.07,169.01,59.59,176.01,109.24
2023-02-16,152.175,258.562,98.15,95.165,172.44,21.9861,202.04,141.82,158.24,222.412,137.14,467.391,321.24,367.55,35.28,115.73,166.57,59.22,175.51,105.83
2023-02-17,151.027,254.53,97.2,94.0092,172.88,21.3724,208.31,142.24,160.39,220.177,140.01,478.64,317.95,361.13,35.35,111.28,162.85,60.12,176.28,105.22
2023-02-21,146.997,249.213,94.58,91.4585,172.08,20.64,197.37,139.63,158.0,217.282,139.91,471.188,295.5,355.96,34.52,111.17,161.0,59.8,176.18,102.09
2023-02-22,147.423,248.069,95.79,91.3189,171.12,20.739,200.86,138.56,157.78,216.69,140.5,468.868,296.3,354.97,34.29,109.73,160.35,59.98,176.12,101.68
2023-02-23,147.908,251.284,95.82,90.5617,172.04,23.647,202.07,139.67,157.73,217.785,140.05,471.554,299.31,355.53,34.26,110.74,161.93,60.09,176.31,101.73
2023-02-24,145.244,245.81,93.5,88.808,170.39,23.2691,196.88,140.93,155.97,216.228,139.26,464.494,296.66,353.12,34.21,110.75,162.41,59.84,175.96,100.3
2023-02-27,146.444,246.736,93.76,89.5454,169.54,23.484,207.63,142.16,155.63,217.015,139.14,463.526,296.01,355.48,34.21,110.55,162.82,59.82,175.91,100.45
2023-02-28,145.938,246.009,94.23,89.7348,174.94,23.1992,205.71,143.35,153.26,216.612,137.56,456.447,296.54,355.29,34.3,109.91,160.77,59.51,173.53,99.61
2023-03-01,143.859,242.9,92.17,90.0336,173.42,22.6814,202.77,142.55,152.57,215.055,137.66,455.757,290.79,353.5,34.14,110.89,162.05,58.86,171.33,98.54
2023-03-02,144.453,247.675,92.13,91.6676,174.53,23.2971,190.9,141.07,152.45,215.745,139.93,458.138,293.02,355.57,33.49,111.4,162.56,59.72,173.32,98.92
2023-03-03,149.523,251.797,94.9,93.3117,185.25,23.8726,197.79,143.66,154.02,220.383,140.95,458.962,298.45,361.5,34.16,112.81,164.96,59.44,173.15,101.14
2023-03-06,152.295,253.355,93.75,94.7864,184.9,23.537,193.81,142.82,155.56,223.318,140.35,461.089,298.21,366.93,34.09,113.81,166.17,60.36,173.5,100.66
2023-03-07,150.088,250.672,93.55,93.521,184.51,23.2751,187.71,138.62,154.09,219.793,137.56,454.473,290.7,359.94,33.0,111.61,164.03,60.01,172.64,99.06
2023-03-08,151.343,250.229,93.92,93.9096,184.97,24.1675,182.0,137.8,152.96,218.829,137.58,451.326,291.49,359.03,32.56,109.98,162.99,60.04,173.11,99.3
2023-03-09,149.086,248.868,92.25,91.9866,181.69,23.423,172.92,130.34,151.24,216.68,136.57,445.871,288.0,354.44,30.54,109.13,160.51,59.46,171.8,96.14
2023-03-10,147.017,245.189,90.73,90.3026,179.51,22.9521,173.44,133.65,151.61,212.87,137.19,443.049,286.31,347.11,30.27,107.78,159.67,59.21,172.03,93.57
2023-03-13,148.967,250.447,92.43,90.781,180.9,22.9531,174.48,131.25,153.06,211.225,138.14,446.273,286.52,344.71,28.51,106.54,158.71,59.81,173.71,92.6
2023-03-14,151.067,257.221,94.88,93.6306,194.02,24.0495,183.26,134.62,153.92,215.351,139.85,447.14,285.57,352.82,28.76,106.94,160.76,60.03,173.53,93.36
2023-03-15,151.462,261.808,96.2,95.7628,197.75,24.2145,180.45,128.26,154.35,213.095,141.83,447.958,287.97,348.08,28.49,101.62,153.8,60.43,176.63,93.1
2023-03-16,154.294,272.422,100.04,99.9574,204.93,25.5268,184.13,130.75,154.03,214.16,142.89,454.301,286.73,348.0,28.97,101.03,154.29,60.3,176.51,94.29
2023-03-17,153.452,275.605,98.95,101.253,195.61,25.7106,180.13,125.81,152.38,214.101,142.93,451.875,288.39,349.66,27.82,99.84,152.34,60.02,175.13,93.2
2023-03-20,155.828,268.506,97.71,100.854,197.81,25.8856,183.25,127.14,153.89,214.848,145.13,459.054,289.26,349.32,27.75,102.45,154.58,60.6,177.59,94.22
2023-03-21,157.69,270.034,100.61,104.541,202.16,26.1844,197.58,130.55,153.89,218.59,144.08,462.078,289.43,354.57,28.59,107.04,159.31,60.32,178.01,96.54
2023-03-22,156.254,268.565,98.7,102.996,199.81,26.4533,191.15,127.18,151.05,216.71,143.99,457.67,282.61,351.03,27.64,104.59,156.07,60.05,176.51,94.9
2023-03-23,157.342,273.861,98.71,105.218,204.28,27.1759,192.22,126.84,151.13,219.222,143.79,452.27,283.91,354.37,26.97,103.41,154.52,59.92,175.65,95.83
2023-03-24,158.651,276.731,98.13,105.059,206.01,26.764,190.41,124.91,152.65,217.695,146.72,458.123,283.02,351.63,27.14,103.53,156.06,60.9,179.09,94.08
2023-03-27,156.699,272.598,98.04,102.09,202.84,26.5163,191.81,128.49,153.3,218.453,145.95,463.81,281.27,354.62,28.49,105.8,157.65,61.35,179.49,95.62
2023-03-28,156.076,271.465,97.24,100.665,200.68,26.3953,189.19,128.88,151.82,216.995,146.36,454.84,280.82,354.33,28.12,107.12,159.49,61.42,179.43,94.82
2023-03-29,159.164,276.671,100.25,101.024,205.35,26.9689,193.88,129.14,153.31,219.921,146.81,449.074,283.36,359.53,28.67,108.96,160.86,61.86,180.67,96.87
2023-03-30,160.739,280.163,102.0,100.525,207.84,27.3678,195.28,128.75,153.43,218.994,147.45,452.415,285.36,359.26,28.3,109.49,162.39,61.85,180.83,98.1
2023-03-31,163.255,284.355,103.29,103.356,211.94,27.7615,207.46,130.31,155.0,222.048,148.69,454.849,295.12,363.41,28.6,109.66,163.16,62.03,182.3,100.13
2023-04-03,164.51,283.299,102.41,103.983,213.07,27.9494,194.77,130.16,156.85,225.533,149.51,475.639,297.73,366.47,28.59,116.13,169.95,62.4,182.5,99.76
2023-04-04,163.977,283.251,103.95,104.341,214.72,27.4377,192.58,128.42,158.49,224.216,150.23,474.733,294.96,363.9,27.98,115.02,169.04,62.21,181.85,99.57
2023-04-05,162.124,280.451,101.1,104.093,211.48,26.8659,185.52,127.61,165.61,224.718,151.26,490.115,288.67,363.79,27.64,116.99,169.88,62.8,183.64,99.91
2023-04-06,163.016,287.61,102.06,108.028,216.1,27.0219,185.06,127.47,165.15,222.57,152.22,493.56,288.61,361.47,27.84,115.05,167.65,62.84,184.36,99.97
2023-04-10,160.412,285.431,102.17,106.055,214.75,27.5635,184.51,127.89,164.32,223.003,150.96,495.841,291.17,360.14,27.94,114.54,168.29,62.69,183.2,100.81
2023-04-11,159.194,278.961,99.92,104.97,213.85,27.1539,186.79,128.52,164.27,224.992,150.66,501.414,293.77,364.13,28.71,115.35,169.22,62.58,182.92,100.42
2023-04-12,158.501,279.611,97.83,104.262,214.0,26.4803,180.54,128.5,163.92,224.362,151.07,501.625,290.44,361.78,28.48,115.23,169.82,62.69,182.56,97.94
2023-04-13,163.907,285.874,102.4,107.042,220.35,26.4483,185.9,128.99,166.11,229.169,151.77,506.477,292.15,369.65,28.56,115.77,172.09,63.15,184.38,100.84
2023-04-14,163.56,282.225,102.51,108.477,221.49,26.743,185.0,138.73,165.84,230.479,151.0,492.578,292.19,372.43,29.52,116.05,172.44,63.05,183.51,99.9
